dataset,classifier,metric,experimento,experimento_num,valor,author
Car Evaluation,svm,f1_score,v8,8,0.7014925373134329,vitor-oliveira
Car Evaluation,svm,f1_score,v9,9,0.7014925373134329,vitor-oliveira
Car Evaluation,svm,f1_score,v10,10,0.7014925373134329,vitor-oliveira
Car Evaluation,svm,f1_score,v11,11,0.75,vitor-oliveira
Car Evaluation,svm,f1_score,v12,12,0.75,vitor-oliveira
Car Evaluation,svm,f1_score,v13,13,0.75,vitor-oliveira
Car Evaluation,svm,f1_score,v14,14,0.75,vitor-oliveira
Car Evaluation,svm,f1_score,v15,15,0.75,vitor-oliveira
Car Evaluation,svm,f1_score,v16,16,0.7924528301886792,vitor-oliveira
Car Evaluation,svm,f1_score,v17,17,0.7924528301886792,vitor-oliveira
Car Evaluation,svm,f1_score,v18,18,0.7924528301886792,vitor-oliveira
Car Evaluation,svm,f1_score,v19,19,0.7924528301886792,vitor-oliveira
Car Evaluation,svm,f1_score,v20,20,0.7924528301886792,vitor-oliveira
Mushroom,decision_tree,accuracy,v1,1,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v2,2,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v3,3,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v4,4,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v5,5,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v6,6,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v7,7,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v8,8,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v9,9,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v10,10,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v11,11,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v12,12,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v13,13,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v14,14,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v15,15,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v16,16,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v17,17,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v18,18,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v19,19,1.0,renato-augusto-v2
Mushroom,decision_tree,accuracy,v20,20,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v1,1,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v2,2,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v3,3,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v4,4,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v5,5,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v6,6,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v7,7,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v8,8,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v9,9,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v10,10,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v11,11,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v12,12,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v13,13,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v14,14,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v15,15,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v16,16,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v17,17,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v18,18,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v19,19,1.0,renato-augusto-v2
Mushroom,decision_tree,f1_score,v20,20,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v1,1,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v2,2,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v3,3,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v4,4,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v5,5,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v6,6,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v7,7,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v8,8,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v9,9,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v10,10,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v11,11,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v12,12,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v13,13,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v14,14,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v15,15,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v16,16,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v17,17,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v18,18,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v19,19,1.0,renato-augusto-v2
Mushroom,knn,accuracy,v20,20,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v1,1,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v2,2,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v3,3,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v4,4,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v5,5,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v6,6,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v7,7,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v8,8,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v9,9,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v10,10,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v11,11,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v12,12,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v13,13,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v14,14,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v15,15,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v16,16,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v17,17,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v18,18,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v19,19,1.0,renato-augusto-v2
Mushroom,knn,f1_score,v20,20,1.0,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v1,1,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v2,2,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v3,3,0.6693262411347517,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v4,4,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v5,5,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v6,6,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v7,7,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v8,8,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v9,9,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v10,10,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v11,11,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v12,12,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v13,13,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v14,14,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v15,15,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v16,16,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v17,17,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v18,18,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v19,19,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,accuracy,v20,20,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v1,1,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v2,2,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v3,3,0.6693262411347517,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v4,4,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v5,5,0.6693262411347518,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v6,6,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v7,7,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v8,8,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v9,9,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v10,10,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v11,11,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v12,12,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v13,13,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v14,14,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v15,15,0.6613475177304965,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v16,16,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v17,17,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v18,18,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v19,19,0.6586879432624113,renato-augusto-v2
Mushroom,naive_bayes,f1_score,v20,20,0.6586879432624113,renato-augusto-v2
Mushroom,perceptron,accuracy,v1,1,0.9113475177304964,renato-augusto-v2
Mushroom,perceptron,accuracy,v2,2,0.9419326241134752,renato-augusto-v2
Mushroom,perceptron,accuracy,v3,3,0.9497635933806148,renato-augusto-v2
Mushroom,perceptron,accuracy,v4,4,0.9552304964539008,renato-augusto-v2
Mushroom,perceptron,accuracy,v5,5,0.9641843971631204,renato-augusto-v2
Mushroom,perceptron,accuracy,v6,6,0.9867021276595744,renato-augusto-v2
Mushroom,perceptron,accuracy,v7,7,0.983599290780142,renato-augusto-v2
Mushroom,perceptron,accuracy,v8,8,0.95596926713948,renato-augusto-v2
Mushroom,perceptron,accuracy,v9,9,0.9587765957446808,renato-augusto-v2
Mushroom,perceptron,accuracy,v10,10,0.9670212765957448,renato-augusto-v2
Mushroom,perceptron,accuracy,v11,11,0.9867021276595744,renato-augusto-v2
Mushroom,perceptron,accuracy,v12,12,0.9933510638297872,renato-augusto-v2
Mushroom,perceptron,accuracy,v13,13,0.993498817966903,renato-augusto-v2
Mushroom,perceptron,accuracy,v14,14,0.988918439716312,renato-augusto-v2
Mushroom,perceptron,accuracy,v15,15,0.9845744680851064,renato-augusto-v2
Mushroom,perceptron,accuracy,v16,16,0.9867021276595744,renato-augusto-v2
Mushroom,perceptron,accuracy,v17,17,0.9933510638297872,renato-augusto-v2
Mushroom,perceptron,accuracy,v18,18,0.9887706855791962,renato-augusto-v2
Mushroom,perceptron,accuracy,v19,19,0.97229609929078,renato-augusto-v2
Mushroom,perceptron,accuracy,v20,20,0.974822695035461,renato-augusto-v2
Mushroom,svm,accuracy,v1,1,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v2,2,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v3,3,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v4,4,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v5,5,0.972517730496454,renato-augusto-v2
Mushroom,svm,accuracy,v6,6,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v7,7,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v8,8,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v9,9,0.9725177304964538,renato-augusto-v2
Mushroom,svm,accuracy,v10,10,0.972517730496454,renato-augusto-v2
Mushroom,svm,accuracy,v11,11,0.9831560283687945,renato-augusto-v2
Mushroom,svm,accuracy,v12,12,0.9831560283687945,renato-augusto-v2
Mushroom,svm,accuracy,v13,13,0.9831560283687942,renato-augusto-v2
Mushroom,svm,accuracy,v14,14,0.9831560283687945,renato-augusto-v2
Mushroom,svm,accuracy,v15,15,0.9831560283687945,renato-augusto-v2
Mushroom,svm,accuracy,v16,16,0.9689716312056738,renato-augusto-v2
Mushroom,svm,accuracy,v17,17,0.9689716312056738,renato-augusto-v2
Mushroom,svm,accuracy,v18,18,0.9689716312056738,renato-augusto-v2
Mushroom,svm,accuracy,v19,19,0.9689716312056738,renato-augusto-v2
Mushroom,svm,accuracy,v20,20,0.968971631205674,renato-augusto-v2
Mushroom,svm,f1_score,v1,1,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v2,2,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v3,3,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v4,4,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v5,5,0.972517730496454,renato-augusto-v2
Mushroom,svm,f1_score,v6,6,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v7,7,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v8,8,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v9,9,0.9725177304964538,renato-augusto-v2
Mushroom,svm,f1_score,v10,10,0.972517730496454,renato-augusto-v2
Mushroom,svm,f1_score,v11,11,0.9831560283687945,renato-augusto-v2
Mushroom,svm,f1_score,v12,12,0.9831560283687945,renato-augusto-v2
Mushroom,svm,f1_score,v13,13,0.9831560283687942,renato-augusto-v2
Mushroom,svm,f1_score,v14,14,0.9831560283687945,renato-augusto-v2
Mushroom,svm,f1_score,v15,15,0.9831560283687945,renato-augusto-v2
Mushroom,svm,f1_score,v16,16,0.9689716312056738,renato-augusto-v2
Mushroom,svm,f1_score,v17,17,0.9689716312056738,renato-augusto-v2
Mushroom,svm,f1_score,v18,18,0.9689716312056738,renato-augusto-v2
Mushroom,svm,f1_score,v19,19,0.9689716312056738,renato-augusto-v2
Mushroom,svm,f1_score,v20,20,0.968971631205674,renato-augusto-v2
Rice,decision_tree,accuracy,v1,1,0.9,rafael-scarpelli
Rice,decision_tree,accuracy,v2,2,1.0,rafael-scarpelli
Rice,decision_tree,accuracy,v3,3,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v4,4,0.9666666666666668,rafael-scarpelli
Rice,decision_tree,accuracy,v5,5,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v6,6,0.9666666666666668,rafael-scarpelli
Rice,decision_tree,accuracy,v7,7,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v8,8,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v9,9,0.9666666666666668,rafael-scarpelli
Rice,decision_tree,accuracy,v10,10,0.9666666666666668,rafael-scarpelli
Rice,decision_tree,accuracy,v11,11,1.0,rafael-scarpelli
Rice,decision_tree,accuracy,v12,12,1.0,rafael-scarpelli
Rice,decision_tree,accuracy,v13,13,0.8333333333333334,rafael-scarpelli
Rice,decision_tree,accuracy,v14,14,1.0,rafael-scarpelli
Rice,decision_tree,accuracy,v15,15,0.9666666666666668,rafael-scarpelli
Rice,decision_tree,accuracy,v16,16,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v17,17,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v18,18,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,accuracy,v19,19,0.9666666666666668,rafael-scarpelli
Rice,decision_tree,accuracy,v20,20,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,f1_score,v1,1,0.8976982097186701,rafael-scarpelli
Rice,decision_tree,f1_score,v2,2,1.0,rafael-scarpelli
Rice,decision_tree,f1_score,v3,3,0.9326599326599326,rafael-scarpelli
Rice,decision_tree,f1_score,v4,4,0.9665831244778612,rafael-scarpelli
Rice,decision_tree,f1_score,v5,5,0.9326599326599326,rafael-scarpelli
Rice,decision_tree,f1_score,v6,6,0.9665831244778612,rafael-scarpelli
Rice,decision_tree,f1_score,v7,7,0.9326599326599326,rafael-scarpelli
Rice,decision_tree,f1_score,v8,8,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,f1_score,v9,9,0.9665831244778612,rafael-scarpelli
Rice,decision_tree,f1_score,v10,10,0.9665831244778612,rafael-scarpelli
Rice,decision_tree,f1_score,v11,11,1.0,rafael-scarpelli
Rice,decision_tree,f1_score,v12,12,1.0,rafael-scarpelli
Rice,decision_tree,f1_score,v13,13,0.8294970161977835,rafael-scarpelli
Rice,decision_tree,f1_score,v14,14,1.0,rafael-scarpelli
Rice,decision_tree,f1_score,v15,15,0.9665831244778612,rafael-scarpelli
Rice,decision_tree,f1_score,v16,16,0.9326599326599326,rafael-scarpelli
Rice,decision_tree,f1_score,v17,17,0.9326599326599326,rafael-scarpelli
Rice,decision_tree,f1_score,v18,18,0.9333333333333332,rafael-scarpelli
Rice,decision_tree,f1_score,v19,19,0.9665831244778612,rafael-scarpelli
Rice,decision_tree,f1_score,v20,20,0.9333333333333332,rafael-scarpelli
Rice,knn,accuracy,v1,1,1.0,rafael-scarpelli
Rice,knn,accuracy,v2,2,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v3,3,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v4,4,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v5,5,1.0,rafael-scarpelli
Rice,knn,accuracy,v6,6,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v7,7,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v8,8,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v9,9,1.0,rafael-scarpelli
Rice,knn,accuracy,v10,10,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v11,11,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v12,12,1.0,rafael-scarpelli
Rice,knn,accuracy,v13,13,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v14,14,1.0,rafael-scarpelli
Rice,knn,accuracy,v15,15,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v16,16,1.0,rafael-scarpelli
Rice,knn,accuracy,v17,17,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v18,18,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v19,19,0.9666666666666668,rafael-scarpelli
Rice,knn,accuracy,v20,20,0.9333333333333332,rafael-scarpelli
Rice,knn,f1_score,v1,1,1.0,rafael-scarpelli
Rice,knn,f1_score,v2,2,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v3,3,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v4,4,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v5,5,1.0,rafael-scarpelli
Rice,knn,f1_score,v6,6,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v7,7,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v8,8,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v9,9,1.0,rafael-scarpelli
Rice,knn,f1_score,v10,10,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v11,11,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v12,12,1.0,rafael-scarpelli
Rice,knn,f1_score,v13,13,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v14,14,1.0,rafael-scarpelli
Rice,knn,f1_score,v15,15,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v16,16,1.0,rafael-scarpelli
Rice,knn,f1_score,v17,17,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v18,18,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v19,19,0.9665831244778612,rafael-scarpelli
Rice,knn,f1_score,v20,20,0.9326599326599326,rafael-scarpelli
Rice,naive_bayes,accuracy,v1,1,0.9666666666666668,rafael-scarpelli
Rice,naive_bayes,accuracy,v2,2,0.9666666666666668,rafael-scarpelli
Rice,naive_bayes,accuracy,v3,3,0.9666666666666668,rafael-scarpelli
Rice,naive_bayes,accuracy,v4,4,0.9666666666666668,rafael-scarpelli
Rice,naive_bayes,accuracy,v5,5,1.0,rafael-scarpelli
Rice,naive_bayes,accuracy,v6,6,0.9,rafael-scarpelli
Rice,naive_bayes,accuracy,v7,7,0.9333333333333332,rafael-scarpelli
Rice,naive_bayes,accuracy,v8,8,0.9,rafael-scarpelli
Rice,naive_bayes,accuracy,v9,9,0.9,rafael-scarpelli
Rice,naive_bayes,accuracy,v10,10,1.0,rafael-scarpelli
Rice,naive_bayes,accuracy,v11,11,0.9,rafael-scarpelli
Rice,naive_bayes,accuracy,v12,12,0.9,rafael-scarpelli
Rice,naive_bayes,accuracy,v13,13,0.9,rafael-scarpelli
Rice,naive_bayes,accuracy,v14,14,1.0,rafael-scarpelli
Rice,naive_bayes,accuracy,v15,15,0.8666666666666667,rafael-scarpelli
Rice,naive_bayes,accuracy,v16,16,0.9666666666666668,rafael-scarpelli
Rice,naive_bayes,accuracy,v17,17,0.9333333333333332,rafael-scarpelli
Rice,naive_bayes,accuracy,v18,18,0.9333333333333332,rafael-scarpelli
Rice,naive_bayes,accuracy,v19,19,1.0,rafael-scarpelli
Rice,naive_bayes,accuracy,v20,20,0.9666666666666668,rafael-scarpelli
Rice,naive_bayes,f1_score,v1,1,0.9665831244778612,rafael-scarpelli
Rice,naive_bayes,f1_score,v2,2,0.9665831244778612,rafael-scarpelli
Rice,naive_bayes,f1_score,v3,3,0.9665831244778612,rafael-scarpelli
Rice,naive_bayes,f1_score,v4,4,0.9665831244778612,rafael-scarpelli
Rice,naive_bayes,f1_score,v5,5,1.0,rafael-scarpelli
Rice,naive_bayes,f1_score,v6,6,0.899749373433584,rafael-scarpelli
Rice,naive_bayes,f1_score,v7,7,0.9326599326599326,rafael-scarpelli
Rice,naive_bayes,f1_score,v8,8,0.8976982097186701,rafael-scarpelli
Rice,naive_bayes,f1_score,v9,9,0.899749373433584,rafael-scarpelli
Rice,naive_bayes,f1_score,v10,10,1.0,rafael-scarpelli
Rice,naive_bayes,f1_score,v11,11,0.899749373433584,rafael-scarpelli
Rice,naive_bayes,f1_score,v12,12,0.899749373433584,rafael-scarpelli
Rice,naive_bayes,f1_score,v13,13,0.8976982097186701,rafael-scarpelli
Rice,naive_bayes,f1_score,v14,14,1.0,rafael-scarpelli
Rice,naive_bayes,f1_score,v15,15,0.8653198653198654,rafael-scarpelli
Rice,naive_bayes,f1_score,v16,16,0.9665831244778612,rafael-scarpelli
Rice,naive_bayes,f1_score,v17,17,0.9326599326599326,rafael-scarpelli
Rice,naive_bayes,f1_score,v18,18,0.9326599326599326,rafael-scarpelli
Rice,naive_bayes,f1_score,v19,19,1.0,rafael-scarpelli
Rice,naive_bayes,f1_score,v20,20,0.9665831244778612,rafael-scarpelli
Rice,perceptron,accuracy,v1,1,0.7,rafael-scarpelli
Rice,perceptron,accuracy,v2,2,0.7333333333333333,rafael-scarpelli
Rice,perceptron,accuracy,v3,3,0.4666666666666667,rafael-scarpelli
Rice,perceptron,accuracy,v4,4,0.6666666666666666,rafael-scarpelli
Rice,perceptron,accuracy,v5,5,0.9333333333333332,rafael-scarpelli
Rice,perceptron,accuracy,v6,6,0.6666666666666666,rafael-scarpelli
Rice,perceptron,accuracy,v7,7,0.6666666666666666,rafael-scarpelli
Rice,perceptron,accuracy,v8,8,0.9,rafael-scarpelli
Rice,perceptron,accuracy,v9,9,0.8,rafael-scarpelli
Rice,perceptron,accuracy,v10,10,0.4,rafael-scarpelli
Rice,perceptron,accuracy,v11,11,0.9,rafael-scarpelli
